area_sqft,bedrooms,bathrooms,distance_cbd_km,school_score,hospital_score,metro_score,crime_index,flood_risk_score,age_years,parking_count,floor_number,total_floors,rental_yield_pct,price_per_sqft_micro_market,absorption_rate,inventory_months,interest_rate_pct,nearby_projects_count,locality_score,property_type,city_tier,furnishing,market_value,liquidity_score,time_to_sell_days
1052.0,3,4,3.86,8.16,6.06,8.47,3.16,3.09,17.7,1.0,34,35,2.59,6837.0,0.75,6.56,7.89,3,7.4,apartment,tier_1,semi_furnished,4038075.0,68.75,94.0
1561.0,2,1,16.42,8.2,8.17,6.5,3.0,3.6,24.4,2.0,19,31,3.19,7374.0,0.551,1.21,7.08,5,8.23,plot,metro,unfurnished,2398088.0,82.21,45.0
1050.0,1,1,4.33,7.82,7.8,8.3,2.44,1.36,8.0,1.0,10,28,4.32,7622.0,0.526,4.49,8.4,10,9.43,apartment,tier_1,unfurnished,8032036.0,90.11,50.0
616.0,2,2,8.7,8.9,6.13,6.1,2.39,3.03,10.7,0.0,19,38,1.81,10302.0,0.541,11.33,8.43,3,8.21,villa,metro,semi_furnished,3853463.0,45.53,141.0
1139.0,3,4,10.25,,7.53,8.21,6.22,1.54,0.0,1.0,19,20,5.06,9106.0,0.617,4.85,8.7,6,7.98,apartment,metro,fully_furnished,10567573.0,87.35,53.0
1424.0,3,3,4.38,8.17,6.87,9.48,3.66,1.27,6.6,1.0,31,32,4.44,12011.0,0.844,7.5,8.0,1,9.03,villa,metro,unfurnished,20800863.0,87.39,65.0
1721.0,5,5,7.84,6.42,5.3,8.87,2.59,3.84,11.0,1.0,12,13,3.78,7503.0,0.95,4.62,10.01,5,7.83,apartment,tier_1,fully_furnished,4501314.0,90.77,51.0
1528.0,4,4,18.06,8.35,6.72,6.82,1.29,1.94,11.6,1.0,29,31,2.84,6482.0,0.913,4.66,9.19,6,9.18,apartment,tier_1,semi_furnished,8090827.0,76.27,68.0
1922.0,4,5,2.84,6.42,7.73,8.94,3.81,0.71,8.0,3.0,19,20,2.21,6295.0,0.772,7.69,8.67,6,8.96,apartment,tier_2,semi_furnished,12406622.0,64.2,98.0
940.0,1,2,16.35,5.51,7.52,5.67,2.82,2.32,6.0,0.0,29,30,4.0,7743.0,0.396,3.18,8.33,4,6.7,apartment,metro,fully_furnished,5501070.0,62.04,88.0
1254.0,2,2,9.8,6.89,4.12,7.15,2.48,0.63,12.9,2.0,14,20,4.77,5833.0,0.619,9.51,10.9,3,6.92,apartment,tier_1,fully_furnished,9184343.0,76.57,84.0
2305.0,4,3,5.52,6.79,7.28,9.1,2.91,5.19,8.6,2.0,2,9,,10057.0,0.514,9.3,8.33,1,8.3,plot,metro,semi_furnished,1500000.0,70.9,91.0
446.0,1,1,2.69,8.59,7.04,9.13,4.52,1.41,21.5,0.0,17,31,3.98,10057.0,0.555,8.88,8.51,2,7.1,apartment,metro,unfurnished,3824769.0,75.54,81.0
1215.0,2,2,7.99,5.02,3.77,8.18,2.21,1.53,13.0,1.0,10,18,4.0,3638.0,0.893,1.0,8.24,3,4.06,apartment,tier_2,unfurnished,5348014.0,97.31,25.0
893.0,1,2,5.74,8.84,5.63,7.56,3.75,2.54,6.7,1.0,2,10,3.56,7101.0,0.819,7.07,9.67,5,8.06,plot,tier_1,unfurnished,4479978.0,75.27,66.0
1348.0,1,2,7.92,6.27,7.84,,5.89,1.17,19.7,1.0,18,23,3.85,9164.0,0.732,13.0,8.67,5,8.11,apartment,metro,semi_furnished,8788257.0,64.88,108.0
1224.0,3,3,12.54,3.5,9.35,5.59,3.3,0.97,3.0,2.0,2,39,4.78,6661.0,0.95,1.02,7.79,3,9.01,apartment,tier_1,unfurnished,8633453.0,98.0,28.0
1763.0,2,3,2.52,5.39,4.21,9.95,2.38,2.23,7.9,3.0,18,30,3.92,9061.0,0.729,12.12,9.05,6,7.05,independent_house,tier_1,semi_furnished,11348798.0,70.17,99.0
1583.0,3,2,9.43,6.74,8.66,7.58,6.2,2.62,2.6,2.0,29,30,3.53,5460.0,0.848,1.0,9.19,8,7.88,plot,tier_2,unfurnished,6548757.0,90.06,63.0
771.0,2,2,23.36,7.87,3.8,3.47,4.14,2.88,9.0,1.0,22,28,2.68,4842.0,0.68,8.8,8.02,4,7.14,independent_house,tier_1,semi_furnished,2620156.0,63.25,112.0
1144.0,2,2,6.31,7.0,9.38,9.35,3.99,3.23,22.0,1.0,29,30,4.15,10576.0,0.616,1.71,9.11,6,7.94,apartment,metro,semi_furnished,4628272.0,93.51,43.0
1450.0,2,3,11.42,5.39,,9.19,5.24,3.05,12.5,1.0,34,35,3.48,6945.0,0.946,7.59,10.54,4,9.07,plot,tier_1,semi_furnished,5571546.0,74.7,92.0
1834.0,3,4,1.63,6.03,5.78,8.9,4.14,2.02,0.0,2.0,34,36,3.49,9260.0,0.439,10.56,10.0,4,6.75,apartment,metro,semi_furnished,12037624.0,58.7,120.0
2715.0,4,5,2.51,5.41,7.6,7.86,4.43,6.97,7.9,2.0,28,29,3.9,9683.0,0.29,2.86,9.66,6,7.83,plot,metro,fully_furnished,1500000.0,79.54,80.0
1815.0,4,5,5.23,7.59,5.36,10.0,1.47,2.41,13.1,2.0,21,22,3.43,7449.0,0.407,13.79,8.74,6,8.2,independent_house,tier_1,fully_furnished,10615760.0,61.48,111.0
924.0,1,2,18.6,7.06,7.88,5.37,2.79,3.07,13.3,2.0,22,29,3.75,5328.0,0.498,3.38,8.7,6,6.37,plot,tier_1,semi_furnished,2853301.0,80.45,66.0
1401.0,3,2,5.87,8.12,6.79,8.28,7.65,1.2,9.6,1.0,10,11,3.58,9277.0,0.745,8.11,9.63,5,7.88,apartment,metro,unfurnished,10550202.0,66.41,94.0
1544.0,3,2,11.66,4.54,1.0,,2.43,2.92,17.2,1.0,29,30,3.09,5829.0,0.806,3.63,7.02,6,4.95,apartment,tier_1,fully_furnished,4333620.0,76.1,74.0
1180.0,2,3,5.82,6.4,5.62,8.18,4.42,1.24,15.7,1.0,30,31,4.2,7323.0,0.439,10.95,8.46,5,6.99,villa,tier_1,fully_furnished,11710370.0,67.23,100.0
1695.0,5,5,3.38,10.0,7.32,9.71,7.44,5.01,9.8,2.0,19,20,1.5,8717.0,0.471,12.5,7.94,3,10.0,apartment,tier_1,fully_furnished,1500000.0,48.66,159.0
350.0,1,1,7.3,8.16,8.81,8.4,5.54,5.01,12.9,1.0,33,34,3.93,8479.0,0.501,5.74,8.03,7,7.27,apartment,metro,semi_furnished,1500000.0,77.11,86.0
1738.0,4,4,12.33,6.76,7.56,10.0,4.82,3.04,9.9,0.0,33,34,2.48,10107.0,0.589,11.96,8.93,6,6.8,plot,metro,unfurnished,4680815.0,51.9,153.0
1202.0,2,1,16.44,5.72,8.79,5.7,2.86,5.03,11.4,1.0,10,38,4.44,7558.0,0.581,7.85,9.1,1,7.26,villa,metro,semi_furnished,1500000.0,76.94,91.0
1393.0,3,2,8.0,8.86,5.48,9.31,3.18,3.74,12.5,2.0,25,26,1.75,9299.0,0.646,6.05,7.87,8,7.33,apartment,metro,semi_furnished,2994854.0,58.57,129.0
2212.0,4,3,11.63,9.5,8.24,6.74,3.74,0.91,19.1,2.0,14,15,2.92,9573.0,0.41,3.5,7.09,5,9.19,apartment,metro,unfurnished,14716277.0,73.43,93.0
794.0,2,2,8.95,5.48,8.27,8.39,4.91,4.2,14.8,1.0,30,39,3.76,9140.0,0.387,4.53,9.58,6,7.79,apartment,metro,semi_furnished,2404372.0,63.63,98.0
1592.0,4,3,9.51,,4.23,7.35,6.59,3.77,11.0,2.0,17,18,3.28,8779.0,0.424,9.91,8.86,7,7.3,apartment,metro,semi_furnished,2962994.0,46.22,156.0
1863.0,3,2,4.44,7.62,8.87,10.0,4.51,1.27,7.8,2.0,29,30,2.76,10621.0,0.588,4.52,8.42,2,7.56,apartment,metro,unfurnished,14056997.0,72.07,91.0
1539.0,3,4,4.79,7.76,7.56,8.67,3.27,0.95,16.3,2.0,15,30,4.39,5557.0,0.36,9.16,7.73,3,8.54,independent_house,tier_2,semi_furnished,9709284.0,74.01,70.0
611.0,1,2,3.65,7.92,6.52,9.79,4.13,2.2,13.5,0.0,20,21,2.21,9360.0,0.418,5.95,8.9,6,10.0,independent_house,tier_1,semi_furnished,4859717.0,61.15,96.0
2152.0,4,3,6.11,9.97,6.49,7.41,5.24,1.22,10.2,2.0,20,28,3.49,10033.0,0.672,12.03,7.86,4,9.01,apartment,metro,semi_furnished,16203589.0,65.79,103.0
1340.0,3,4,14.98,5.74,5.24,5.14,4.91,4.08,8.6,2.0,22,23,2.83,3432.0,0.845,4.85,8.13,6,6.82,apartment,tier_2,unfurnished,1995956.0,74.37,79.0
1176.0,2,1,21.42,,8.07,2.01,3.85,1.76,11.5,1.0,31,33,4.09,7359.0,0.65,1.73,9.39,4,7.5,villa,metro,fully_furnished,10441522.0,85.24,56.0
1289.0,4,4,14.96,8.28,7.51,6.77,2.28,4.33,5.7,1.0,19,21,2.88,8198.0,0.384,2.93,9.11,3,7.64,independent_house,metro,semi_furnished,1500000.0,66.86,93.0
1251.0,5,5,11.28,8.27,7.99,6.27,6.24,0.23,0.0,1.0,32,38,3.41,4143.0,0.705,8.52,9.01,5,7.67,independent_house,tier_2,semi_furnished,9240103.0,69.48,92.0
831.0,1,1,8.78,6.23,7.13,10.0,3.83,0.23,23.6,1.0,4,24,3.13,9080.0,0.477,6.83,9.52,5,7.17,apartment,metro,semi_furnished,7411058.0,56.85,99.0
1536.0,3,4,14.94,6.29,7.35,5.6,4.74,2.7,23.8,2.0,3,23,3.34,7612.0,0.833,7.05,7.6,3,7.28,independent_house,metro,semi_furnished,5980679.0,81.72,79.0
1139.0,3,2,40.0,6.51,6.5,1.74,3.08,1.84,12.2,1.0,21,22,3.53,5199.0,0.658,9.13,9.42,2,8.1,apartment,metro,semi_furnished,2372249.0,64.4,85.0
1799.0,3,3,10.11,9.76,8.83,9.07,3.04,4.44,15.3,2.0,25,34,3.44,5531.0,0.427,3.16,9.41,5,9.92,apartment,tier_1,unfurnished,1799494.0,82.08,55.0
1719.0,3,2,12.24,5.73,8.03,6.6,5.2,3.55,9.3,2.0,17,18,3.35,4521.0,0.602,4.86,9.67,1,6.13,independent_house,tier_1,fully_furnished,2759724.0,70.67,89.0
2295.0,6,6,10.17,6.71,7.29,6.43,2.02,2.6,15.2,3.0,4,38,2.77,8325.0,0.328,5.6,8.94,5,6.92,apartment,metro,unfurnished,8028395.0,60.09,86.0
1340.0,3,2,25.04,8.36,6.77,3.55,2.21,4.02,12.0,2.0,30,31,3.61,7031.0,0.611,7.48,8.67,4,7.66,apartment,metro,fully_furnished,2002410.0,70.48,92.0
1032.0,2,3,7.82,5.57,3.99,9.63,7.02,5.48,12.7,1.0,11,12,2.34,10065.0,0.532,4.21,9.14,5,7.3,apartment,metro,semi_furnished,1500000.0,47.66,126.0
686.0,3,2,4.76,7.59,3.63,10.0,5.79,5.57,3.3,1.0,16,17,3.74,6528.0,0.95,5.5,9.62,3,7.53,apartment,tier_1,unfurnished,1676671.0,85.01,81.0
2591.0,6,5,13.26,4.35,6.37,4.96,5.05,2.06,25.4,3.0,13,24,3.39,7506.0,0.618,5.28,8.64,6,5.54,apartment,metro,semi_furnished,9523082.0,63.67,88.0
1794.0,3,2,4.77,7.49,9.16,8.83,2.37,3.31,2.3,3.0,7,37,1.5,5422.0,0.591,2.0,9.42,6,7.83,villa,tier_2,unfurnished,7339219.0,70.23,88.0
1090.0,1,2,10.59,7.28,,6.51,4.7,3.39,17.9,0.0,31,32,3.57,5915.0,0.15,5.34,6.0,4,6.13,apartment,tier_1,fully_furnished,2125581.0,61.62,113.0
2330.0,4,3,8.82,7.45,5.87,7.29,4.17,0.42,4.8,2.0,5,9,4.93,10611.0,0.694,8.3,7.05,4,8.72,apartment,metro,semi_furnished,24779425.0,84.86,74.0
2155.0,5,4,11.49,,5.35,9.52,3.5,4.79,0.0,2.0,12,31,3.31,6226.0,0.79,3.29,9.51,6,7.69,independent_house,tier_1,semi_furnished,1500000.0,87.24,63.0
747.0,2,2,9.09,7.54,4.81,6.65,4.14,3.71,18.7,0.0,27,28,3.56,8949.0,0.792,2.29,8.91,3,7.96,apartment,metro,semi_furnished,3173106.0,91.81,58.0
1058.0,2,1,2.04,7.14,5.45,7.24,1.72,3.79,12.5,1.0,21,22,2.76,10752.0,0.558,5.84,8.99,7,7.46,plot,metro,fully_furnished,3625601.0,62.87,103.0
1381.0,4,4,12.51,9.15,7.47,7.16,0.58,2.0,0.3,1.0,0,26,5.54,8721.0,0.469,4.75,8.2,8,8.57,apartment,metro,semi_furnished,9381993.0,93.62,35.0
894.0,2,2,10.81,8.16,6.16,7.83,4.83,2.27,16.5,2.0,22,34,5.42,6402.0,0.804,1.0,7.06,8,7.82,villa,tier_1,semi_furnished,8259748.0,96.92,53.0
1400.0,4,4,17.23,5.03,6.09,5.1,4.59,0.62,8.4,1.0,27,38,4.96,5651.0,0.564,1.0,9.68,5,5.99,apartment,tier_1,semi_furnished,8995442.0,92.34,48.0
1820.0,4,3,5.13,5.95,5.94,7.76,4.75,0.78,25.8,2.0,12,18,5.29,4969.0,0.573,10.01,9.25,3,6.21,independent_house,tier_2,unfurnished,10457741.0,81.05,81.0
736.0,3,2,1.79,6.28,7.4,9.78,5.69,2.86,0.0,1.0,27,37,2.61,8784.0,0.52,4.48,9.73,8,7.61,apartment,metro,semi_furnished,4564256.0,61.07,109.0
1602.0,4,3,13.18,7.47,7.66,4.82,5.22,1.61,6.2,2.0,24,25,2.26,7995.0,0.176,9.7,6.74,7,6.04,plot,metro,semi_furnished,7287767.0,39.75,150.0
2058.0,4,5,12.82,6.95,3.82,7.38,6.97,2.1,17.8,2.0,17,20,5.95,5317.0,0.432,8.89,9.54,3,5.95,apartment,tier_1,fully_furnished,7645064.0,88.76,70.0
1658.0,3,4,12.33,6.94,5.71,,6.42,3.58,7.9,2.0,18,29,3.26,8559.0,0.598,12.22,9.46,1,7.14,villa,metro,semi_furnished,4219239.0,57.67,143.0
1411.0,3,2,1.06,10.0,6.85,10.0,4.41,2.62,4.7,2.0,22,36,2.65,10954.0,0.688,7.77,9.12,6,8.85,apartment,metro,semi_furnished,9283109.0,68.15,89.0
1103.0,2,2,27.6,6.43,7.75,3.55,4.58,1.58,13.1,0.0,11,14,3.82,3235.0,0.574,4.9,8.68,4,6.69,apartment,tier_2,semi_furnished,2515998.0,74.29,88.0
1882.0,3,4,0.68,9.29,7.22,9.61,4.7,1.83,20.1,2.0,6,11,2.39,6252.0,0.677,9.03,8.02,4,9.96,apartment,tier_2,semi_furnished,7882632.0,67.46,96.0
838.0,2,1,1.77,6.98,8.4,9.24,1.54,0.78,10.9,2.0,15,35,3.64,5537.0,0.272,1.0,9.11,6,9.07,apartment,tier_2,semi_furnished,7223616.0,75.67,48.0
1576.0,3,2,3.27,3.93,4.6,6.47,5.96,0.95,9.6,2.0,0,7,2.66,9665.0,0.408,9.93,8.21,5,6.14,apartment,metro,fully_furnished,13792819.0,46.47,119.0
1463.0,2,2,14.11,,7.71,6.3,5.35,1.95,5.2,3.0,7,35,4.22,7945.0,0.95,12.79,9.24,5,6.71,villa,metro,unfurnished,12835189.0,71.4,91.0
2035.0,4,4,18.08,8.88,10.0,5.2,1.32,0.73,7.7,,14,20,2.61,7480.0,0.707,3.15,8.19,1,7.56,apartment,metro,semi_furnished,14800451.0,81.65,51.0
1147.0,2,3,9.11,8.15,7.08,7.8,7.09,1.35,2.3,1.0,1,3,2.33,5560.0,0.824,6.16,8.37,5,7.63,apartment,tier_2,fully_furnished,7388939.0,64.52,88.0
1191.0,2,2,12.59,7.58,7.15,6.59,3.53,1.17,21.0,1.0,29,30,2.55,8283.0,0.531,7.28,7.84,10,7.1,apartment,metro,semi_furnished,7499376.0,66.78,99.0
804.0,3,4,4.89,7.24,7.88,10.0,4.08,1.21,16.9,2.0,12,13,3.7,9315.0,0.766,5.75,8.58,6,7.0,apartment,metro,unfurnished,7443750.0,83.38,57.0
1677.0,4,3,4.0,6.46,6.07,8.62,4.04,2.75,1.0,2.0,13,19,2.84,10971.0,0.759,6.59,8.63,4,8.83,apartment,metro,semi_furnished,9119750.0,78.36,90.0
1230.0,4,3,2.35,8.54,5.39,8.23,3.99,0.28,6.7,1.0,32,33,4.19,7365.0,0.95,4.39,9.73,7,8.16,villa,tier_1,unfurnished,17537116.0,87.48,69.0
1002.0,2,2,12.56,6.55,7.1,4.53,8.61,4.26,17.2,0.0,27,28,3.37,6318.0,0.66,4.97,8.72,4,7.35,apartment,tier_1,unfurnished,1500000.0,66.87,112.0
1051.0,3,4,17.28,6.24,4.19,,3.83,5.04,16.5,,13,22,3.95,4810.0,0.392,16.3,6.08,2,5.89,independent_house,tier_1,semi_furnished,1500000.0,57.17,146.0
1729.0,3,2,2.98,7.82,7.67,7.79,3.72,2.64,10.5,2.0,9,10,2.55,9550.0,0.443,7.37,10.85,1,8.44,apartment,metro,fully_furnished,6972859.0,53.96,141.0
876.0,1,2,4.67,6.75,7.96,7.02,4.34,1.78,9.2,1.0,31,32,3.25,6513.0,0.635,1.0,8.08,1,7.68,apartment,tier_1,unfurnished,5840616.0,86.61,52.0
923.0,4,5,6.02,9.12,4.27,8.06,2.77,0.8,11.2,1.0,13,14,3.37,10121.0,0.111,5.13,7.11,4,8.63,independent_house,metro,fully_furnished,12710462.0,65.82,95.0
1916.0,3,3,3.38,7.9,7.28,10.0,4.83,1.46,7.7,2.0,2,17,2.67,10848.0,0.654,5.58,9.58,6,9.27,apartment,metro,semi_furnished,16191779.0,70.1,95.0
1364.0,1,2,10.72,6.03,6.63,8.63,2.82,1.17,19.8,2.0,15,16,2.95,9066.0,0.681,12.19,9.38,7,7.41,apartment,metro,fully_furnished,9947967.0,62.05,125.0
1947.0,3,2,6.69,5.48,9.51,6.53,5.2,5.64,16.8,2.0,16,17,3.76,5302.0,0.847,11.66,8.31,5,6.52,plot,tier_1,semi_furnished,1500000.0,73.99,93.0
1263.0,1,2,19.14,6.34,9.23,5.27,2.42,1.19,13.5,2.0,21,22,1.87,7390.0,0.253,7.31,7.51,5,6.56,plot,metro,fully_furnished,6317484.0,53.61,123.0
1449.0,2,2,4.94,10.0,8.43,9.36,3.24,4.37,2.5,0.0,10,11,3.0,5713.0,0.38,3.31,8.84,11,9.03,independent_house,tier_2,fully_furnished,3605880.0,66.22,84.0
1531.0,2,1,14.99,6.84,9.06,7.07,2.49,1.84,6.3,2.0,28,33,3.29,6817.0,0.601,7.69,8.24,2,8.16,apartment,tier_1,fully_furnished,7451952.0,76.38,100.0
2171.0,4,3,2.51,8.34,6.38,10.0,3.34,2.09,6.2,2.0,14,15,2.23,9927.0,0.572,4.14,8.64,5,7.64,villa,metro,semi_furnished,18854018.0,60.61,104.0
2129.0,2,3,5.44,5.24,,7.0,1.08,1.17,8.3,2.0,18,23,1.54,6914.0,0.584,7.94,8.66,3,6.94,plot,tier_1,unfurnished,9253851.0,57.88,113.0
2050.0,5,6,9.38,5.58,6.57,6.41,0.0,2.76,12.6,,24,33,3.33,6889.0,0.756,10.13,6.88,3,7.71,plot,tier_1,semi_furnished,7549180.0,64.58,97.0
1123.0,1,2,10.79,6.92,5.3,6.38,3.72,2.07,23.8,0.0,27,28,2.5,8823.0,0.642,5.08,8.09,4,7.68,apartment,metro,semi_furnished,5020586.0,57.86,102.0
937.0,2,3,20.92,9.75,7.14,5.28,1.54,0.91,12.6,1.0,10,34,1.86,5251.0,0.856,7.6,8.19,5,7.74,apartment,tier_1,unfurnished,5676709.0,74.42,79.0
1846.0,3,2,10.52,5.26,6.86,3.56,7.42,1.3,0.2,1.0,0,30,2.65,7841.0,0.797,9.4,8.52,5,6.17,apartment,metro,fully_furnished,11814705.0,60.78,127.0
2166.0,5,4,10.63,6.26,6.66,7.02,3.65,1.13,16.7,1.0,4,33,3.62,10094.0,0.459,8.6,8.62,1,8.25,apartment,metro,unfurnished,14872424.0,56.48,137.0
2055.0,4,4,4.05,8.55,6.9,6.49,5.58,0.74,0.4,1.0,19,20,3.75,7498.0,0.634,1.68,7.12,2,9.03,villa,tier_1,fully_furnished,24614049.0,80.31,57.0
1457.0,4,3,4.51,9.59,7.1,8.87,4.86,4.79,14.8,1.0,1,3,3.18,7695.0,0.683,6.79,8.04,2,9.12,apartment,tier_1,semi_furnished,1500000.0,69.23,103.0
1828.0,3,3,5.94,7.86,8.51,10.0,2.39,2.72,7.7,2.0,16,30,4.42,9950.0,0.923,1.0,8.36,5,9.67,apartment,metro,fully_furnished,11058339.0,98.0,14.0
1838.0,3,4,8.38,8.21,6.01,9.17,3.54,1.82,15.8,2.0,10,30,4.0,9793.0,0.622,7.97,8.38,7,8.97,apartment,metro,fully_furnished,11757607.0,73.8,106.0
1527.0,3,4,7.81,5.85,4.82,6.33,5.63,1.74,15.4,1.0,10,36,2.3,6652.0,0.686,9.69,9.54,6,6.36,apartment,tier_1,semi_furnished,7687686.0,46.66,129.0
1550.0,4,4,10.85,5.22,8.15,6.7,5.52,5.1,12.6,1.0,25,26,2.86,7924.0,0.497,8.39,9.24,3,6.81,apartment,metro,semi_furnished,1500000.0,52.44,136.0
1501.0,4,5,19.53,5.48,8.46,3.87,5.86,2.08,2.8,2.0,21,22,1.5,3480.0,0.679,8.03,11.1,4,7.42,apartment,tier_2,unfurnished,3759667.0,48.49,149.0
1040.0,2,2,8.65,5.89,7.61,9.65,3.12,0.4,6.2,1.0,16,28,4.61,8730.0,0.388,7.94,7.64,8,9.17,apartment,tier_1,fully_furnished,10916109.0,73.77,72.0
1093.0,2,2,13.79,7.54,5.06,3.47,5.35,1.82,15.3,2.0,0,29,2.96,4004.0,0.463,8.85,9.43,5,5.91,plot,tier_2,fully_furnished,4163366.0,57.36,115.0
1085.0,2,3,4.47,5.37,6.78,8.27,3.21,3.98,12.6,2.0,34,35,5.36,8852.0,0.809,4.12,8.91,6,6.81,apartment,metro,unfurnished,2402537.0,93.06,59.0
618.0,2,2,21.28,7.58,7.48,3.7,6.12,1.93,25.7,1.0,33,34,2.99,4249.0,0.736,4.92,8.31,1,6.65,apartment,tier_2,unfurnished,2391979.0,68.66,85.0
1524.0,5,4,8.45,6.73,5.18,6.25,6.06,2.99,12.3,2.0,7,9,3.21,7443.0,0.826,7.39,8.92,3,5.44,apartment,metro,semi_furnished,5397978.0,68.5,90.0
1429.0,3,2,21.07,6.36,5.7,7.05,1.83,2.17,17.4,0.0,23,24,3.91,6142.0,0.95,10.99,9.66,1,5.74,apartment,metro,unfurnished,6141852.0,73.01,103.0
1846.0,3,3,7.07,8.53,6.75,6.04,4.8,2.42,8.0,2.0,31,32,4.99,8227.0,0.751,8.68,8.34,3,6.57,apartment,metro,fully_furnished,9317649.0,80.98,84.0
2106.0,4,4,6.29,5.76,9.01,6.76,2.33,3.36,4.3,1.0,20,21,5.14,7757.0,0.626,9.28,9.53,6,7.49,apartment,metro,unfurnished,5804037.0,89.88,58.0
2139.0,4,5,5.34,9.35,7.38,10.0,5.79,5.13,20.3,2.0,28,29,3.4,5606.0,0.481,6.03,8.87,8,8.7,apartment,tier_2,fully_furnished,1500000.0,65.9,126.0
2188.0,2,1,3.58,8.45,6.03,8.97,2.27,2.61,5.4,,8,35,3.32,8219.0,0.485,7.31,8.67,4,7.76,apartment,tier_1,fully_furnished,9412869.0,75.08,62.0
1056.0,2,1,15.74,5.71,6.66,5.82,4.88,6.07,0.0,1.0,27,28,2.86,4924.0,0.585,6.75,10.73,3,6.63,villa,tier_1,fully_furnished,1500000.0,58.65,104.0
705.0,2,1,4.67,9.0,5.87,7.96,5.63,4.44,0.4,1.0,14,15,5.07,7096.0,0.571,2.98,7.79,2,9.24,apartment,tier_1,semi_furnished,2306303.0,98.0,53.0
1934.0,3,2,10.62,5.54,6.3,7.34,4.42,1.36,14.0,2.0,24,25,4.0,6226.0,0.738,7.96,9.23,8,7.25,apartment,tier_1,unfurnished,8599876.0,69.82,80.0
2169.0,4,5,3.27,9.14,8.23,8.58,5.85,4.24,5.7,2.0,8,9,2.84,7277.0,0.423,6.44,9.6,5,8.86,villa,tier_1,fully_furnished,3183824.0,63.03,105.0
2259.0,6,7,24.94,7.7,3.74,2.74,4.83,2.53,0.0,2.0,0,19,4.24,3135.0,0.48,9.8,9.01,3,6.36,apartment,tier_2,semi_furnished,5393455.0,60.89,126.0
1702.0,4,4,15.98,,9.24,4.04,7.12,3.59,26.4,2.0,2,11,4.0,4750.0,0.646,2.17,8.35,5,6.14,apartment,tier_1,fully_furnished,3557347.0,84.09,49.0
412.0,1,1,15.31,5.26,10.0,6.23,2.32,4.54,0.0,1.0,26,29,,6025.0,0.315,5.46,8.82,4,7.59,apartment,tier_1,semi_furnished,1689330.0,59.64,115.0
1640.0,2,3,9.47,6.59,7.28,6.8,3.61,4.0,7.7,2.0,33,38,2.93,7499.0,0.845,1.07,7.38,1,6.81,apartment,metro,unfurnished,2626823.0,82.49,66.0
1739.0,3,2,7.79,8.5,5.59,7.39,0.84,2.49,24.0,2.0,7,22,2.34,4628.0,0.737,8.25,7.82,6,6.29,apartment,tier_2,fully_furnished,5552809.0,58.69,113.0
2101.0,3,2,5.65,6.94,8.98,9.51,3.77,4.94,11.5,2.0,0,2,4.43,10512.0,0.618,9.6,9.37,10,8.47,plot,metro,fully_furnished,1500000.0,74.86,124.0
2193.0,4,4,20.85,6.91,7.47,4.08,2.16,3.5,30.7,3.0,10,19,2.91,6111.0,0.397,8.22,8.1,1,6.88,plot,metro,unfurnished,3019265.0,57.06,123.0
1923.0,3,4,2.45,7.26,6.11,9.23,1.8,6.01,17.3,2.0,29,38,2.3,4450.0,0.556,13.29,7.62,5,7.62,plot,tier_2,semi_furnished,1500000.0,54.01,141.0
1145.0,3,4,12.73,4.21,5.35,9.16,1.5,1.64,1.6,2.0,7,36,4.72,8292.0,0.709,8.76,8.94,2,7.78,apartment,metro,unfurnished,7979262.0,91.95,60.0
915.0,1,1,4.83,,6.31,9.33,3.45,3.02,17.0,1.0,14,22,3.68,9865.0,0.468,4.19,8.16,8,8.47,apartment,metro,semi_furnished,3335330.0,77.6,67.0
1728.0,3,3,3.25,9.21,7.33,8.43,4.76,1.39,6.5,2.0,15,26,1.5,9593.0,0.285,10.89,9.05,4,9.16,apartment,metro,semi_furnished,12665420.0,33.33,172.0
1038.0,2,1,6.6,8.38,8.52,6.81,5.16,2.88,9.0,2.0,31,32,4.03,9868.0,0.665,13.59,10.3,5,7.28,apartment,metro,semi_furnished,4601949.0,68.74,115.0
2217.0,5,4,6.68,6.56,7.48,8.14,6.1,4.41,3.0,2.0,7,28,1.64,5096.0,0.637,9.19,8.5,6,8.79,apartment,tier_2,unfurnished,1500000.0,54.18,124.0
564.0,1,2,11.0,5.87,,8.35,6.0,3.53,5.8,1.0,30,35,2.66,4559.0,0.493,4.64,8.22,5,8.14,apartment,tier_2,unfurnished,1541624.0,61.4,106.0
1745.0,1,1,17.02,5.58,6.43,4.92,2.27,1.14,16.8,2.0,29,30,3.79,5379.0,0.95,4.93,7.67,1,7.8,apartment,tier_1,semi_furnished,6923262.0,89.37,48.0
1616.0,3,4,7.61,5.5,8.45,8.04,2.96,3.68,3.7,3.0,2,37,3.77,5409.0,0.433,8.13,7.89,6,8.68,apartment,tier_2,unfurnished,3549543.0,71.58,88.0
1342.0,3,3,1.87,10.0,6.65,8.67,4.65,1.65,0.0,1.0,23,24,2.7,8048.0,0.831,5.71,8.23,5,7.31,apartment,tier_1,semi_furnished,9642311.0,76.58,81.0
969.0,3,4,4.56,7.08,10.0,8.29,4.68,1.51,14.3,1.0,5,6,2.19,5058.0,0.702,10.48,7.26,4,7.76,independent_house,tier_2,semi_furnished,6434338.0,51.51,125.0
